dt,account,province,group,total_outbound_count,black_outbound_count,total_pickup_count,black_pickup_count,total_pay_count,black_pay_count
2025-12-10,xinyongfei666,湖北,未触发黑名单部分,30889,0,1612,0,1,0
2025-12-10,weiqianbao661,广东,31,64356,64356,184,184,0,0
2025-12-10,yuedaibao999,江西,未触发黑名单部分,65440,0,4507,0,1,0
2025-12-10,taoyirong666,天津,31,1267,1267,2,2,0,0
2025-12-10,kaishi01,浙江,未触发黑名单部分,2214,0,630,0,0,0
2025-12-10,haozhouzhuan888,广西,未触发黑名单部分,79,0,11,0,0,0
2025-12-10,baotai27,福建,31,6267,6267,89,89,1,1
2025-12-10,jixianghua888,江苏,31,2127,2127,6,6,0,0
2025-12-10,,辽宁,未触发黑名单部分,1,0,0,0,0,0
2025-12-10,huirong888,广东,未触发黑名单部分,67047,0,4973,0,0,0
2025-12-10,haihua888,广东,31,3631,3631,13,13,0,0
2025-12-10,miduoduo888,山东,31,109985,109985,399,399,0,0
2025-12-10,meixin888,天津,未触发黑名单部分,4052,0,474,0,0,0
2025-12-10,zhongandai666,黑龙江,31,43,43,0,0,0,0
2025-12-10,taoyirong999,西藏,未触发黑名单部分,0,0,0,0,0,0
2025-12-10,jiuwuhua888,江苏,未触发黑名单部分,47782,0,2642,0,0,0
2025-12-10,huirong888,河南,未触发黑名单部分,10956,0,758,0,0,0
2025-12-10,huirong888,福建,31,17179,17179,73,73,0,0
2025-12-10,,江西,31,0,0,0,0,0,0
2025-12-10,kaishi01,陕西,未触发黑名单部分,1,0,0,0,0,0
2025-12-10,huirong888,辽宁,未触发黑名单部分,5365,0,429,0,0,0
2025-12-10,zhongandai999,河南,31,27242,27242,170,170,0,0
2025-12-10,baotai27,吉林,31,2189,2189,16,16,0,0
2025-12-10,jirong888,湖北,未触发黑名单部分,33989,0,1626,0,0,0
2025-12-10,shuxunda01,宁夏,31,153,153,1,1,0,0
2025-12-10,jirong888,内蒙古,31,3070,3070,17,17,0,0
2025-12-10,jiuwuhua888,内蒙古,未触发黑名单部分,19936,0,1277,0,3,0
2025-12-10,xinyongfei666,广西,31,2,2,0,0,0,0
2025-12-10,taoyirong666,福建,未触发黑名单部分,5083,0,268,0,0,0
2025-12-10,xinyongfei666,四川,31,4415,4415,34,34,0,0
2025-12-10,miduoduo888,广东,未触发黑名单部分,738071,0,38628,0,1,0
2025-12-10,taoyirong999,重庆,31,12737,12737,23,23,0,0
2025-12-10,haihua888,福建,31,3,3,0,0,0,0
2025-12-10,meixin888,黑龙江,未触发黑名单部分,8279,0,518,0,0,0
2025-12-10,jixianghua888,海南,31,0,0,0,0,0,0
2025-12-10,zhongandai999,吉林,未触发黑名单部分,46166,0,4593,0,0,0
2025-12-10,xinyongfei666,江苏,未触发黑名单部分,59090,0,3316,0,1,0
2025-12-10,haofenqi888,内蒙古,未触发黑名单部分,22486,0,480,0,0,0
2025-12-10,yuedaibao666,内蒙古,未触发黑名单部分,5754,0,463,0,1,0
2025-12-10,meixin888,浙江,未触发黑名单部分,21601,0,1752,0,1,0
2025-12-10,taoyirong999,宁夏,未触发黑名单部分,5119,0,193,0,0,0
2025-12-10,fenqile888,宁夏,31,754,754,5,5,0,0
2025-12-10,jirong888,山西,31,2664,2664,14,14,0,0
2025-12-10,jiuwuhua888,河南,31,10695,10695,39,39,0,0
2025-12-10,fenqile888,上海,31,3583,3583,18,18,0,0
2025-12-10,xinyongfei666,湖南,31,2566,2566,13,13,0,0
2025-12-10,kaishi01,安徽,未触发黑名单部分,8,0,2,0,0,0
2025-12-10,kaishi01,新疆,未触发黑名单部分,0,0,0,0,0,0
2025-12-10,jirong888,河北,31,8395,8395,33,33,0,0
2025-12-10,langshun08,河北,31,3310,3310,13,13,0,0
2025-12-10,huirong888,四川,未触发黑名单部分,24687,0,1926,0,0,0
2025-12-10,weiqianbao888,青海,未触发黑名单部分,4810,0,303,0,0,0
2025-12-10,fenqile888,贵州,31,2366,2366,9,9,0,0
2025-12-10,baotai18,安徽,未触发黑名单部分,4764,0,649,0,0,0
2025-12-10,baotai18,云南,31,53,53,5,5,0,0
2025-12-10,xinyongfei666,广西,未触发黑名单部分,14,0,0,0,0,0
2025-12-10,yunshenghua888,上海,31,57804,57804,128,128,0,0
2025-12-10,shuxunda01,河南,未触发黑名单部分,7441,0,1039,0,0,0
2025-12-10,baotai52,四川,31,453,453,1,1,0,0
2025-12-10,miduoduo888,辽宁,31,29850,29850,100,100,0,0
2025-12-10,langshun08,四川,31,3738,3738,24,24,0,0
2025-12-10,taoyirong666,吉林,未触发黑名单部分,5208,0,272,0,0,0
2025-12-10,taoyirong666,重庆,未触发黑名单部分,3375,0,156,0,0,0
2025-12-10,baotai52,黑龙江,31,134,134,1,1,0,0
2025-12-10,huirong888,新疆,未触发黑名单部分,0,0,0,0,0,0
2025-12-10,jirong888,江西,未触发黑名单部分,22770,0,1314,0,1,0
2025-12-10,weiqianbao661,贵州,31,20698,20698,47,47,1,1
2025-12-10,weiqianbao888,陕西,31,19842,19842,77,77,0,0
2025-12-10,baotai27,湖南,未触发黑名单部分,485907,0,32227,0,61,0
2025-12-10,huirong888,广西,31,16750,16750,65,65,0,0
2025-12-10,jirong888,甘肃,31,2742,2742,8,8,0,0
2025-12-10,jirong888,陕西,31,6152,6152,23,23,0,0
2025-12-10,weiqianbao888,内蒙古,31,5434,5434,51,51,0,0
2025-12-10,weiqianbao888,河南,未触发黑名单部分,37189,0,2037,0,1,0
2025-12-10,langshun06,重庆,未触发黑名单部分,32248,0,2522,0,0,0
2025-12-10,meixin888,上海,31,3365,3365,5,5,0,0
2025-12-10,baotai10,河北,未触发黑名单部分,103990,0,9104,0,0,0
2025-12-10,weiqianbao888,湖南,未触发黑名单部分,47614,0,2606,0,0,0
2025-12-10,weiqianbao661,辽宁,31,6540,6540,18,18,0,0
2025-12-10,jirong888,福建,未触发黑名单部分,28524,0,1477,0,0,0
2025-12-10,taoyirong999,广东,未触发黑名单部分,215788,0,8946,0,0,0
2025-12-10,weiqianbao555,河北,未触发黑名单部分,143167,0,7366,0,0,0
2025-12-10,jirong888,浙江,31,5566,5566,25,25,0,0
2025-12-10,xinyongfei666,广东,31,7424,7424,44,44,0,0
2025-12-10,haihua888,广西,未触发黑名单部分,2,0,1,0,0,0
2025-12-10,baotai10,宁夏,31,1043,1043,8,8,0,0
2025-12-10,baotai18,贵州,31,19,19,0,0,0,0
2025-12-10,jiuwuhua888,广西,未触发黑名单部分,75494,0,4389,0,1,0
2025-12-10,xiaohuifu666,宁夏,31,35,35,0,0,0,0
2025-12-10,baotai10,吉林,未触发黑名单部分,29680,0,2629,0,0,0
2025-12-10,yuedaibao999,山东,31,95662,95662,327,327,0,0
2025-12-10,jiuwuhua888,辽宁,未触发黑名单部分,18387,0,1064,0,1,0
2025-12-10,youqian888,山西,31,4110,4110,19,19,0,0
2025-12-10,fenqile888,湖南,31,6651,6651,19,19,0,0
2025-12-10,xinyongfei666,陕西,未触发黑名单部分,21876,0,1160,0,1,0
2025-12-10,weiqianbao333,内蒙古,31,4593,4593,18,18,0,0
2025-12-10,weiqianbao555,湖南,31,74696,74696,200,200,0,0
2025-12-10,xiaohuifu666,重庆,31,38,38,0,0,0,0
2025-12-10,meixin888,湖北,31,12759,12759,34,34,0,0
2025-12-10,baotai04,重庆,未触发黑名单部分,8,0,1,0,0,0
2025-12-10,haihua888,青海,未触发黑名单部分,1,0,0,0,0,0
2025-12-10,xinyongfei666,安徽,31,2869,2869,12,12,0,0
2025-12-10,jixianghua888,吉林,31,249,249,1,1,0,0
2025-12-10,haihua888,新疆,未触发黑名单部分,0,0,0,0,0,0
2025-12-10,haihua888,河南,未触发黑名单部分,35,0,0,0,0,0
2025-12-10,xiaohuifu666,江苏,未触发黑名单部分,15972,0,1085,0,0,0
2025-12-10,jixianghua888,云南,31,716,716,2,2,0,0
2025-12-10,weiqianbao888,重庆,31,7557,7557,23,23,0,0
2025-12-10,langshun06,广西,31,2814,2814,3,3,0,0
2025-12-10,langshun06,江苏,31,9877,9877,31,31,0,0
2025-12-10,taoyirong666,海南,未触发黑名单部分,2453,0,134,0,0,0
2025-12-10,yuedaibao666,宁夏,31,242,242,1,1,0,0
2025-12-10,haozhouzhuan888,重庆,未触发黑名单部分,69491,0,1389,0,0,0
2025-12-10,langshun08,湖南,31,1736,1736,10,10,0,0
2025-12-10,taoyirong666,山西,31,2461,2461,8,8,0,0
2025-12-10,baotai52,天津,31,169,169,1,1,0,0
2025-12-10,miduoduo888,内蒙古,31,42,42,0,0,0,0
2025-12-10,huirong888,贵州,31,12741,12741,22,22,0,0
2025-12-10,weiqianbao888,内蒙古,未触发黑名单部分,14711,0,698,0,1,0
2025-12-10,baotai27,辽宁,未触发黑名单部分,114064,0,9555,0,14,0
2025-12-10,langshun06,贵州,31,1445,1445,0,0,0,0
2025-12-10,shuxunda01,内蒙古,未触发黑名单部分,2,0,0,0,0,0
2025-12-10,,广东,31,0,0,0,0,0,0
2025-12-10,kaishi01,海南,未触发黑名单部分,1,0,1,0,0,0
2025-12-10,zhongandai666,广东,31,3394,3394,28,28,0,0
2025-12-10,weiqianbao555,陕西,31,58983,58983,162,162,0,0
2025-12-10,langshun08,江苏,31,4405,4405,39,39,0,0
2025-12-10,baotai27,重庆,31,4251,4251,25,25,0,0
2025-12-10,yunshenghua888,河南,未触发黑名单部分,165795,0,8925,0,1,0
2025-12-10,xinyongfei666,浙江,未触发黑名单部分,51660,0,5000,0,1,0
2025-12-10,weiqianbao888,甘肃,31,10667,10667,60,60,0,0
2025-12-10,langshun08,云南,31,1955,1955,11,11,0,0
2025-12-10,baotai18,辽宁,未触发黑名单部分,2585,0,345,0,0,0
2025-12-10,jirong888,福建,31,5066,5066,28,28,0,0
2025-12-10,baotai27,辽宁,31,1799,1799,15,15,0,0
2025-12-10,youqian888,四川,未触发黑名单部分,39483,0,2430,0,1,0
2025-12-10,zhongandai999,云南,31,2951,2951,18,18,0,0
2025-12-10,haozhouzhuan888,安徽,31,87147,87147,217,217,0,0
2025-12-10,baotai10,四川,31,10737,10737,113,113,0,0
2025-12-10,xinyongfei666,青海,未触发黑名单部分,2655,0,204,0,0,0
2025-12-10,haofenqi888,青海,31,296,296,1,1,0,0
2025-12-10,huirong888,上海,未触发黑名单部分,3,0,1,0,0,0
2025-12-10,taoyirong999,黑龙江,31,4998,4998,3,3,0,0
2025-12-10,miduoduo888,辽宁,未触发黑名单部分,73163,0,4411,0,0,0
2025-12-10,yuedaibao999,广西,未触发黑名单部分,222359,0,11644,0,1,0
2025-12-10,miduoduo888,湖南,31,118424,118424,371,371,0,0
2025-12-10,baotai52,青海,31,17,17,1,1,0,0
2025-12-10,taoyirong999,内蒙古,未触发黑名单部分,103,0,2,0,0,0
2025-12-10,weiqianbao333,山东,未触发黑名单部分,25833,0,930,0,0,0
2025-12-10,langshun06,黑龙江,31,907,907,3,3,0,0
2025-12-10,huirong888,上海,31,0,0,0,0,0,0
2025-12-10,baotai04,海南,未触发黑名单部分,6,0,0,0,0,0
2025-12-10,langshun06,陕西,31,3689,3689,10,10,0,0
2025-12-10,huirong888,甘肃,未触发黑名单部分,5566,0,361,0,0,0
2025-12-10,jiuwuhua888,天津,31,1295,1295,4,4,0,0
2025-12-10,xinyongfei666,山西,31,3029,3029,13,13,0,0
2025-12-10,baotai18,山东,31,301,301,20,20,0,0
2025-12-10,miduoduo888,甘肃,未触发黑名单部分,142013,0,8223,0,0,0
2025-12-10,weiqianbao888,贵州,31,20083,20083,69,69,0,0
2025-12-10,jixianghua888,江苏,未触发黑名单部分,1946,0,55,0,1,0
2025-12-10,shuxunda01,上海,31,581,581,3,3,0,0
2025-12-10,taoyirong999,江苏,31,41981,41981,103,103,0,0
2025-12-10,weiqianbao888,甘肃,未触发黑名单部分,20143,0,933,0,0,0
2025-12-10,weiqianbao888,广西,31,32789,32789,187,187,0,0
2025-12-10,yunshenghua888,河南,31,43513,43513,160,160,0,0
2025-12-10,miduoduo888,浙江,31,80936,80936,251,251,0,0
2025-12-10,langshun08,湖南,未触发黑名单部分,20890,0,1519,0,1,0
2025-12-10,haofenqi888,山西,31,7,7,0,0,0,0
2025-12-10,kaishi01,广西,未触发黑名单部分,0,0,0,0,0,0
2025-12-10,weiqianbao555,上海,未触发黑名单部分,39694,0,1488,0,0,0
2025-12-10,weiqianbao333,福建,31,20430,20430,79,79,0,0
2025-12-10,weiqianbao888,福建,31,16302,16302,143,143,0,0
2025-12-10,haozhouzhuan888,陕西,31,123635,123635,319,319,0,0
2025-12-10,baotai27,江苏,31,16415,16415,228,228,0,0
2025-12-10,taoyirong999,天津,未触发黑名单部分,9733,0,424,0,0,0
2025-12-10,YSH,云南,未触发黑名单部分,5860,0,506,0,0,0
2025-12-10,baotai52,内蒙古,未触发黑名单部分,4600,0,602,0,0,0
2025-12-10,zhongandai999,山东,31,26431,26431,214,214,0,0
2025-12-10,haozhouzhuan888,天津,未触发黑名单部分,16691,0,265,0,0,0
2025-12-10,langshun06,四川,未触发黑名单部分,62031,0,4956,0,0,0
2025-12-10,weiqianbao333,吉林,未触发黑名单部分,8799,0,314,0,0,0
2025-12-10,yunshenghua888,陕西,未触发黑名单部分,35837,0,1840,0,0,0
2025-12-10,baotai27,河南,31,11499,11499,97,97,0,0
2025-12-10,langshun06,河南,31,2661,2661,5,5,0,0
2025-12-10,haofenqi888,上海,未触发黑名单部分,18603,0,424,0,0,0
2025-12-10,youqian888,重庆,未触发黑名单部分,3,0,0,0,0,0
2025-12-10,meixin888,湖南,未触发黑名单部分,40738,0,2375,0,0,0
2025-12-10,meixin888,新疆,未触发黑名单部分,0,0,0,0,0,0
2025-12-10,haozhouzhuan888,山东,31,166092,166092,405,405,0,0
2025-12-10,taoyirong999,浙江,31,26392,26392,79,79,1,1
2025-12-10,taoyirong999,陕西,未触发黑名单部分,76241,0,2611,0,1,0
2025-12-10,baotai04,广西,未触发黑名单部分,59824,0,3463,0,3,0
2025-12-10,haozhouzhuan888,内蒙古,未触发黑名单部分,269,0,4,0,0,0
2025-12-10,yuedaibao999,安徽,31,46794,46794,227,227,0,0
2025-12-10,haofenqi888,江苏,31,13293,13293,50,50,0,0
2025-12-10,huirong888,内蒙古,31,8,8,0,0,0,0
2025-12-10,haihua888,河北,31,1,1,0,0,0,0
2025-12-10,taoyirong666,浙江,31,4424,4424,8,8,1,1
2025-12-10,jiuwuhua888,青海,未触发黑名单部分,7240,0,577,0,0,0
2025-12-10,miduoduo888,四川,未触发黑名单部分,208340,0,10812,0,2,0
2025-12-10,baotai04,湖北,未触发黑名单部分,65,0,4,0,0,0
2025-12-10,baotai27,内蒙古,31,1853,1853,31,31,0,0
2025-12-10,xinyongfei666,福建,31,150,150,2,2,0,0
2025-12-10,jirong888,西藏,未触发黑名单部分,0,0,0,0,0,0
2025-12-10,fenqile888,广东,31,9205,9205,26,26,0,0
2025-12-10,yuedaibao666,安徽,31,2602,2602,11,11,0,0
2025-12-10,weiqianbao555,江西,31,17175,17175,70,70,0,0
2025-12-10,yunshenghua888,云南,未触发黑名单部分,20790,0,1634,0,0,0
2025-12-10,xiaohuifu666,陕西,未触发黑名单部分,5954,0,380,0,0,0
2025-12-10,kaishi01,湖北,未触发黑名单部分,7,0,0,0,0,0
2025-12-10,jixianghua888,广东,31,6073,6073,9,9,0,0
2025-12-10,baotai52,江苏,未触发黑名单部分,11348,0,1266,0,0,0
2025-12-10,shuxunda01,山西,未触发黑名单部分,4014,0,457,0,0,0
2025-12-10,baotai10,海南,31,298,298,2,2,0,0
2025-12-10,yuedaibao666,湖南,未触发黑名单部分,36817,0,2159,0,0,0
2025-12-10,haofenqi888,重庆,未触发黑名单部分,15535,0,410,0,0,0
2025-12-10,weiqianbao661,上海,31,6839,6839,13,13,0,0
2025-12-10,jiuwuhua888,山东,31,7946,7946,27,27,0,0
2025-12-10,miduoduo888,江苏,31,115441,115441,452,452,0,0
2025-12-10,baotai18,山西,未触发黑名单部分,2801,0,345,0,0,0
2025-12-10,weiqianbao661,福建,31,16524,16524,97,97,0,0
2025-12-10,kaishi01,辽宁,未触发黑名单部分,5,0,3,0,0,0
2025-12-10,yuedaibao666,吉林,未触发黑名单部分,10290,0,699,0,0,0
2025-12-10,xinyongfei666,重庆,31,606,606,2,2,0,0
2025-12-10,jiuwuhua888,海南,31,2900,2900,8,8,0,0
2025-12-10,taoyirong999,黑龙江,未触发黑名单部分,15763,0,534,0,0,0
2025-12-10,haofenqi888,山西,未触发黑名单部分,44,0,0,0,0,0
2025-12-10,yuedaibao666,福建,31,3168,3168,27,27,0,0
2025-12-10,xiaohuifu666,陕西,31,173,173,1,1,0,0
2025-12-10,miduoduo888,吉林,31,27054,27054,69,69,0,0
2025-12-10,miduoduo888,重庆,31,37196,37196,62,62,0,0
2025-12-10,zhongandai666,广西,未触发黑名单部分,1889,0,157,0,0,0
2025-12-10,,上海,未触发黑名单部分,24,0,4,0,0,0
2025-12-10,baotai04,河南,未触发黑名单部分,114,0,1,0,0,0
2025-12-10,weiqianbao661,江苏,未触发黑名单部分,41729,0,2665,0,0,0
2025-12-10,jirong888,甘肃,未触发黑名单部分,16146,0,841,0,0,0
2025-12-10,yunshenghua888,湖北,31,42733,42733,146,146,0,0
2025-12-10,shuxunda01,未知,未触发黑名单部分,35,0,8,0,0,0
2025-12-10,baotai52,广东,31,826,826,8,8,0,0
2025-12-10,yuedaibao999,广东,未触发黑名单部分,366875,0,22174,0,1,0
2025-12-10,xinyongfei666,吉林,未触发黑名单部分,10675,0,702,0,0,0
2025-12-10,jirong888,重庆,未触发黑名单部分,16330,0,1162,0,0,0
2025-12-10,baotai04,广西,31,656,656,0,0,0,0
2025-12-10,weiqianbao661,安徽,未触发黑名单部分,27530,0,1803,0,0,0
2025-12-10,baotai04,安徽,未触发黑名单部分,8,0,4,0,0,0
2025-12-10,langshun06,山东,未触发黑名单部分,60868,0,4067,0,0,0
2025-12-10,meixin888,福建,31,10333,10333,25,25,0,0
2025-12-10,weiqianbao555,江苏,未触发黑名单部分,184354,0,8262,0,1,0
2025-12-10,jirong888,海南,31,831,831,3,3,0,0
2025-12-10,haozhouzhuan888,浙江,31,120461,120461,482,482,0,0
2025-12-10,weiqianbao888,山西,未触发黑名单部分,25495,0,1131,0,0,0
2025-12-10,weiqianbao333,内蒙古,未触发黑名单部分,12455,0,484,0,0,0
2025-12-10,weiqianbao888,上海,31,6913,6913,5,5,0,0
2025-12-10,langshun06,福建,31,1315,1315,5,5,0,0
2025-12-10,taoyirong999,内蒙古,31,6,6,0,0,0,0
2025-12-10,baotai04,浙江,31,1,1,0,0,0,0
2025-12-10,haofenqi888,浙江,未触发黑名单部分,17,0,1,0,0,0
2025-12-10,yuedaibao999,天津,31,14646,14646,63,63,0,0
2025-12-10,yuedaibao666,上海,31,1246,1246,7,7,0,0
2025-12-10,baotai10,江苏,31,14204,14204,152,152,0,0
2025-12-10,baotai18,天津,未触发黑名单部分,1131,0,91,0,0,0
2025-12-10,weiqianbao555,青海,31,2419,2419,11,11,0,0
2025-12-10,langshun06,浙江,未触发黑名单部分,74646,0,7351,0,2,0
2025-12-10,baotai52,陕西,31,453,453,4,4,0,0
2025-12-10,youqian888,江苏,31,14142,14142,86,86,0,0
2025-12-10,baotai18,浙江,未触发黑名单部分,3144,0,732,0,0,0
2025-12-10,miduoduo888,江苏,未触发黑名单部分,203069,0,9737,0,2,0
2025-12-10,jiuwuhua888,吉林,未触发黑名单部分,15169,0,881,0,0,0
2025-12-10,weiqianbao661,湖北,31,18377,18377,62,62,0,0
2025-12-10,meixin888,重庆,未触发黑名单部分,9088,0,684,0,1,0
2025-12-10,haozhouzhuan888,黑龙江,31,35396,35396,86,86,0,0
2025-12-10,miduoduo888,陕西,31,95317,95317,320,320,0,0
2025-12-10,yuedaibao999,上海,31,36372,36372,96,96,0,0
2025-12-10,youqian888,陕西,未触发黑名单部分,19465,0,1016,0,0,0
2025-12-10,weiqianbao661,陕西,未触发黑名单部分,32587,0,1787,0,2,0
2025-12-10,baotai52,湖南,未触发黑名单部分,7424,0,1176,0,0,0
2025-12-10,fenqile888,黑龙江,31,1469,1469,9,9,0,0
2025-12-10,miduoduo888,上海,31,38057,38057,62,62,0,0
2025-12-10,yunshenghua888,河北,未触发黑名单部分,30403,0,1654,0,0,0
2025-12-10,baotai10,甘肃,未触发黑名单部分,35046,0,2880,0,0,0
2025-12-10,haozhouzhuan888,河南,未触发黑名单部分,222093,0,4925,0,1,0
2025-12-10,weiqianbao888,天津,31,3340,3340,11,11,0,0
2025-12-10,meixin888,广东,31,44212,44212,85,85,0,0
2025-12-10,weiqianbao555,山西,未触发黑名单部分,127486,0,5964,0,0,0
2025-12-10,yuedaibao666,广东,未触发黑名单部分,71480,0,4597,0,0,0
2025-12-10,taoyirong999,云南,31,16546,16546,37,37,0,0
2025-12-10,jiuwuhua888,江西,未触发黑名单部分,42809,0,2845,0,0,0
2025-12-10,YSH,吉林,31,1,1,0,0,0,0
2025-12-10,langshun06,江苏,未触发黑名单部分,88278,0,5859,0,1,0
2025-12-10,langshun06,山西,未触发黑名单部分,14001,0,874,0,0,0
2025-12-10,fenqile888,四川,未触发黑名单部分,23408,0,670,0,0,0
2025-12-10,meixin888,四川,31,15666,15666,33,33,0,0
2025-12-10,zhongandai666,浙江,未触发黑名单部分,15788,0,1554,0,0,0
2025-12-10,weiqianbao555,宁夏,未触发黑名单部分,16871,0,994,0,0,0
2025-12-10,YSH,广东,未触发黑名单部分,263,0,3,0,0,0
2025-12-10,weiqianbao661,甘肃,未触发黑名单部分,23515,0,1244,0,0,0
2025-12-10,baotai04,山东,未触发黑名单部分,1,0,0,0,0,0
2025-12-10,xinyongfei666,河南,31,5155,5155,29,29,0,0
2025-12-10,jixianghua888,广西,31,1836,1836,1,1,0,0
2025-12-10,taoyirong666,内蒙古,未触发黑名单部分,4,0,0,0,0,0
2025-12-10,huirong888,重庆,未触发黑名单部分,9,0,2,0,0,0
2025-12-10,baotai04,贵州,31,1,1,0,0,0,0
2025-12-10,haofenqi888,海南,31,0,0,0,0,0,0
2025-12-10,meixin888,贵州,31,12369,12369,25,25,0,0
2025-12-10,YSH,贵州,31,123,123,3,3,0,0
2025-12-10,huirong888,黑龙江,未触发黑名单部分,4112,0,320,0,0,0
2025-12-10,kaishi01,河南,未触发黑名单部分,7,0,3,0,0,0
2025-12-10,,湖北,未触发黑名单部分,9,0,0,0,0,0
2025-12-10,yuedaibao666,山东,未触发黑名单部分,34483,0,2150,0,0,0
2025-12-10,weiqianbao661,甘肃,31,9654,9654,39,39,0,0
2025-12-10,baotai10,江西,未触发黑名单部分,56174,0,5165,0,0,0
2025-12-10,baotai18,重庆,未触发黑名单部分,2146,0,353,0,0,0
2025-12-10,langshun06,重庆,31,2259,2259,3,3,0,0
2025-12-10,langshun08,宁夏,31,146,146,2,2,0,0
2025-12-10,yunshenghua888,贵州,31,5,5,0,0,0,0
2025-12-10,meixin888,辽宁,未触发黑名单部分,11703,0,927,0,1,0
2025-12-10,jirong888,重庆,31,2075,2075,10,10,0,0
2025-12-10,zhongandai666,内蒙古,31,592,592,5,5,0,0
2025-12-10,yunshenghua888,贵州,未触发黑名单部分,11,0,1,0,0,0
2025-12-10,baotai04,云南,31,2,2,0,0,0,0
2025-12-10,langshun06,内蒙古,未触发黑名单部分,11723,0,808,0,0,0
2025-12-10,haozhouzhuan888,宁夏,31,6,6,0,0,0,0
2025-12-10,taoyirong999,江苏,未触发黑名单部分,108935,0,3883,0,1,0
2025-12-10,taoyirong666,山东,31,6796,6796,11,11,0,0
2025-12-10,langshun08,陕西,31,2503,2503,11,11,0,0
2025-12-10,baotai10,天津,未触发黑名单部分,18130,0,1438,0,0,0
2025-12-10,jiuwuhua888,河北,31,7447,7447,39,39,0,0
2025-12-10,jiuwuhua888,湖南,31,13264,13264,38,38,0,0
2025-12-10,yuedaibao999,湖南,31,89431,89431,371,371,0,0
2025-12-10,weiqianbao888,宁夏,31,2822,2822,15,15,0,0
2025-12-10,langshun08,内蒙古,未触发黑名单部分,5722,0,373,0,1,0
2025-12-10,jiuwuhua888,福建,31,6792,6792,24,24,0,0
2025-12-10,xinyongfei666,宁夏,未触发黑名单部分,4576,0,350,0,0,0
2025-12-10,fenqile888,海南,31,617,617,2,2,0,0
2025-12-10,YSH,重庆,31,0,0,0,0,0,0
2025-12-10,yuedaibao999,江苏,未触发黑名单部分,133910,0,7341,0,1,0
2025-12-10,weiqianbao555,安徽,31,40251,40251,113,113,0,0
2025-12-10,baotai18,黑龙江,未触发黑名单部分,1217,0,190,0,0,0
2025-12-10,huirong888,山西,31,4265,4265,24,24,0,0
2025-12-10,haofenqi888,青海,未触发黑名单部分,4692,0,156,0,0,0
2025-12-10,jirong888,贵州,31,1252,1252,3,3,0,0
2025-12-10,langshun08,江西,31,822,822,5,5,0,0
2025-12-10,xiaohuifu666,山西,31,165,165,1,1,0,0
